player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
Lams,4218.191393157737,"['LoveLess', 'Good Time Squad', 'Blink Squad']",20,True,4200.0
Ro914,4209.5437815009955,"['Nether Knights', 'Tactical Feeding', 'LoveLess']",34,True,4100.0
Darkk,3824.7908296669116,"['Team Blunder', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",49,True,3600.0
LeBrao Zedong,3809.9829558878123,['Crime Time'],27,True,3600.0
Who Got Smoke,3669.7499219401216,"['Quasar Dreams', 'Grin.Nova']",26,True,3500.0
t.tv/SlashBDS,3656.8583558285754,"['Asphalt Annihilators', 'Quasar Dreams']",32,True,3500.0
PhantomJellybean,3619.736330200349,"['Golf Wrensday?', 'Golf Tuesday Reborn?', 'Golf Tuesday?']",39,True,3500.0
No_Hezi,3545.9678087710045,['GENSYS '],38,False,3377.777777777778
TwelveSeven,3529.950531731877,"['Reverse Smurfs', 'Ancient Assault Squad', 'Blink Squad', 'Dually Pubstars']",46,True,3400.0
1335 6th Avenue NY,3509.8798667133983,['Pizzadog Academy'],26,True,3400.0
ChngGaling!,3477.216283612016,['GENSYS '],20,False,3377.777777777778
lost,3459.8396059934457,"['Good Time Squad', 'Blink Squad', 'Force Squad', 'Ancient Assault Squad', 'Vitamin Beesports']",25,True,3400.0
TARS,3449.9477588314426,['Disciples of Synderen'],34,True,3300.0
jphuffman55,3289.568270725171,['The Three Meepo Problem'],33,True,3100.0
1k subhuman,3259.680503914086,"['Good Time Squad', 'Blink Squad', 'Pizzadog.JV', 'Force Squad', 'The Bathtub Club', 'Vitamin Beesports']",55,True,3100.0
"Don't Bully me, I'll Cum",3139.8726332301567,"['LoveLess', 'Good Time Squad', 'Force Squad']",35,True,3100.0
