player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
Jmeli,6738.131558684001,['sheeesh'],20,False,6133.333333333333
Dr. cjj,6730.6135577541045,"['Calamity Crew', 'I am > I was', 'Nameless', 'Savage Spirits']",37,False,6372.222222222223
GNX,6728.662525010572,"['OTF', 'Team Samsara', 'Rod of a Toast', 'Team Ligma']",72,True,8000.0
Animal I Have Become,6723.54503640424,"['Dually Truck Hentai Warriors', 'Dually Truck Dumpster-Fire', 'GRIN Scythe', 'Dually Truck Diesel Drinkers']",47,True,7300.0
Slave to Winning,6719.812174622406,"['Crime Time', 'The Whimsical Afrasians', 'Golf Monday?', ""Brit I'm a Dog, Woof! Brrr"", 'Coked up (cute) Kobolds', 'Los Animales de Golf?', 'Waist of Time', 'Waist of Golf?', 'Daggers in my coco', 'Golf Tuesday?']",92,True,6300.0
Morning,6718.4301089765795,"['animal enclosure', 'Dota Under the Influence', 'GRIN Fury']",21,True,8000.0
Manoy,6718.151858665076,"['Rats and Bunnies', 'texts go green', 'Brain Damage', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Team Ligma', ""Daddy's ENGORGED Dictatorship""]",57,True,7200.0
pentjack,6716.492195199846,['GRIN Scythe'],20,True,6200.0
ThePurplePanzy,6714.8559175632245,"['Dark Horse Storm', 'Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', 'GRIN Fury']",78,True,5200.0
RangerX01,6703.523411916154,['Merrill Howard Kalin Fan Club'],41,True,6500.0
Carddog,6701.257741465414,['Rats and Bunnies'],35,True,6100.0
chandler9,6699.780222056685,['Merrill Howard Kalin Fan Club'],41,True,6100.0
kerokerocola,6696.943670837185,['Merrill Howard Kalin Fan Club'],41,False,5842.857142857143
Perch,6691.212126560773,['Zealous Gaming'],36,True,5100.0
Chubbs,6690.914282419254,"['Dually Truck Hentai Warriors', 'GRIN Scythe', 'Dually Truck RoadRunners']",39,True,7500.0
ShoeB,6678.7019586428605,"['Slow Twitch Muscle Fibers', 'Rats and Bunnies', '7dark Thirty', 'Rod of a Toast']",57,True,5700.0
Merrill Howard Kalin,6678.090153821592,['Merrill Howard Kalin Fan Club'],39,True,7100.0
(BP)Bluntman(Chronic),6668.52515129124,"['OTF', 'Team Samsara']",28,True,7400.0
fred0123456789,6655.000610542558,"['Blink Squad', 'PRESTIGE WORLDWIDE', 'Gucci Coffin', 'SMD9813', 'Radiance invoker', 'Team Ligma', 'SlugWolves', 'Savage Sabers']",61,True,6500.0
lowskill,6640.242540695996,"[""Daddy's ENGORGED Dictatorship""]",62,True,6300.0
Younghoe Koo,6632.628129699493,"['GRIN Scythe', 'GRIN Fury']",34,True,7200.0
lostperson,6625.62861647063,"['Merrill Howard Kalin Fan Club', ""'Nanner Grippers"", 'Team Ligma']",39,True,7500.0
Talamh Soilleir,6623.76544643598,"['Calamity Crew', ""Chicken Joe's Reincarnation Cult"", 'GRIN Scythe', 'GRIN Fury', 'Golf Thirstday?', 'Savage Spirits']",53,True,6400.0
Ru Elamo,6621.354892879178,"['e', 'j', 'Teens Love Huge Clocks']",21,True,6200.0
bonkey,6618.167527537017,"[""'Nanner Grippers"", ""Daddy's ENGORGED Dictatorship"", 'Savage Spirits']",27,True,6400.0
Princess,6616.793312089788,['Calamity Crew'],27,True,7200.0
Tempest嵐,6610.653867753761,['Calamity Crew'],47,True,8000.0
TheSuperbSimone,6604.710163918057,"['Rats and Bunnies', 'Plinks of Golf?']",30,True,6300.0
dr.dr2492,6578.1422476550915,['SMD9813'],20,True,5400.0
Sultan of Canada,6572.386088515127,"['Golf Monday?', 'Rats and Bunnies', 'Dota Under the Influence', 'Yoinky Sploinky', ""Daddy's ENGORGED Dictatorship""]",49,True,7400.0
dyl,6550.79970102271,"['Island in the Sun', ""'Nanner Grippers"", 'Team Ligma']",40,True,6200.0
PosiTr0n,6539.7634153427,"['Island in the Sun', 'Savage Saints', 'Pizzadog.JV', 'dXo-Rejects', 'Dumpster Fire', 'Idiots']",68,True,5500.0
tannerb0y,6535.653842833672,"['Island in the Sun', 'GRIN Fury', 'GRIN Prism', 'Radiance invoker']",52,True,6500.0
GrayBush,6534.749472494274,"['PSGS', 'Nameless', 'Grillin and Chillin', '2FrogsSoftware', ""Daddy's ENGORGED Dictatorship"", 'Calamity Crew', 'GRIN Fury']",76,True,6200.0
Akro,6534.301140108493,['GRIN Fury'],64,True,7400.0
Island,6533.942537856554,"['Rodents and Hares Pest Control', 'GRIN Fury', 'PSGS']",77,True,5400.0
Legend,6531.369750087924,['GRIN Fury'],61,True,6400.0
USCreme,6527.231147538476,"['texts go green', 'Reverse Smurfs', 'Nameless', 'Disciples of Synderen', 'Honey Beesports', 'j', 'Have Mercii Daddy', 'e', 'Brain Damage', 'LF Danny Playoff Replacement', 'Repulsive Gaming', 'GRIN Smoke']",92,True,6200.0
Berry,6525.381829694281,['Dark Horse Storm'],47,True,6300.0
Blanket Man,6523.5241507086685,['Island in the Sun'],46,True,6500.0
Sabo,6518.968612287375,"['texts go green', 'e', 'j', 'Have Mercii Daddy', 'LF Danny Playoff Replacement']",25,True,6100.0
LTNessnite,6505.4341012462955,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'Rats and Bunnies', ""Blitz's Feet"", 'Waist of Golf?', ""Daddy's ENGORGED Dictatorship""]",104,True,7100.0
perpetual novice ☼,6462.711674078079,"[""Daddy's ENGORGED Dictatorship"", 'Rats and Bunnies']",65,True,5700.0
Ashley Benson Enthusiast,6452.313775761496,"['Dually Truck Hentai Warriors', 'Reverse Smurfs', 'Dually Truck Diesel Drinkers']",25,True,6400.0
Chimp,6396.77355475667,['Island in the Sun'],30,True,5300.0
Nuwa,6391.6683057309865,['Nameless'],97,True,6200.0
lykasumboooty,6389.60988575857,"['Rodents and Hares Pest Control', 'Slugpups', 'dXo-Challenger', ""Blitz's Feet"", 'Nameless', 'THE CROWNFALL FISHING CLUB', '4 NOOBS 1 TROLLBUS']",78,True,6500.0
Bluejay - By Saint Laurent,6388.621243498825,"['j', 'Teens Love Huge Clocks', 'Blink Squad']",25,True,6100.0
Mango,6386.991004241202,"['Island in the Sun', 'Jackson 5']",49,True,6300.0
mrburrito,6380.970292663272,"['Heroes of Golf?', ""'Nanner Grippers"", 'Golf Monday?', ""Daddy's ENGORGED Dictatorship"", 'Golf Thirstday?']",82,True,6300.0
AzureSatan[TTV],6344.526417151968,"['GRIN Rat Society', 'PSGS', 'GRIN Fury']",35,True,6400.0
Night,6316.4706125988505,['Salt the Earth'],20,False,5116.666666666667
be nice to me pls,6315.607597833501,"['animal enclosure', 'The Bathtub Club', 'GRIN Rat Society', 'dXo-Warrior', 'Savage Spirits']",61,True,7100.0
Finesse,6306.825263315496,"['Nameless', 'Pizzadog Academy']",97,True,5100.0
Pibbles,6273.3616713816955,"['Mary Todd Lincoln: Forever Young', 'Zealous Gaming']",34,True,5400.0
MC_Flowerpot,6256.005367212997,"['WAP', 'dXo-Warrior', '2FrogsSoftware']",30,True,7100.0
Winkx,6233.96461963536,"['Honey Beesports', 'Slugpups', 'SlugWolves']",40,True,7300.0
TINWCD,6215.402903803202,['Jackson 5'],29,True,7200.0
malibu,6211.066348380505,"['animal enclosure', 'Honey Beesports', 'Team Samsara', '2FrogsSoftware', 'GRIN Fury']",53,True,8000.0
"What's the Frequency, Kenny?",6199.330171465968,"['SICKR', 'Dually Truck Dumpster-Fire', 'Dota Under the Influence']",43,False,6581.818181818182
CheddarBear,6198.995591455635,"['Rodents and Hares Pest Control', ""'Nanner Grippers"", 'dXo-Challenger', 'THE CROWNFALL FISHING CLUB', 'Dually Truck Hentai Warriors', 'dXo-Rejects', 'Calamity Crew']",57,True,6400.0
Tinz,6181.417391601008,"['Dark Horse Storm', 'Dark Horse Vitality']",70,True,6200.0
ClockWork,6178.753858735636,"[""John Wick's Dog""]",20,True,6600.0
Ratticus,6173.90559998134,"['GRIN Rat Society', 'GRIN Smoke']",51,True,6100.0
red40warrior,6171.156033581765,"[""'Nanner Grippers"", 'Comrades of Golf?', 'Dually Truck Hentai Warriors', 'Golf Wrensday?', 'Golf Tuesday?', 'Golf Thirstday?']",74,True,5400.0
Paravane,6161.705244202109,"['Slugpups', 'SlugWolves', 'Big Dingoz']",44,True,5400.0
Shrewd-Cleric,6149.250644663947,"['Slugpups', 'SlugWolves']",48,True,5400.0
Nuudle,6146.561451680929,"['Slugpups', 'Honey Beesports', 'Tactical Feeding', 'SlugWolves', 'Savage Sabers']",71,True,6500.0
Subtlety,6140.823717143585,['Nameless'],39,True,6400.0
Shortbus Enjoyer,6140.314083536437,['Crime Time'],24,True,6100.0
Sleepy,6125.343349936216,['Dark Horse Storm'],26,True,7100.0
GATA,6089.230817483374,"['Pepecopters', 'Reverse Smurfs', 'Nameless', 'Dually Pubstars']",80,True,7300.0
McGroovy,6073.7404333241575,"[""John Wick's Dog""]",20,True,6200.0
Mangos,6070.591031037686,['Crime Time'],24,True,5500.0
Dizzle,6058.998039096571,"['Dark Horse Storm', 'Dark Horse Vitality']",70,True,5300.0
Creme,6053.972067993602,"['SICKR', 'Slugcats', 'Disciples of Synderen', 'GRIN Smoke', 'Pot of Vainglory']",66,True,5500.0
Schmobama,6053.896751185658,"['Wet Bread', 'ALL CAPS']",29,True,6400.0
Pengin,6052.756543918838,['Dark Horse Storm'],59,True,5400.0
Fascist Clock,6049.7692129301695,['GRIN Rat Society'],28,True,6200.0
Old Ramen,6049.514674617699,['GRIN Smoke'],32,True,6400.0
Dububear,6029.001129971789,"['Apex Toe Hunters', 'Golf Wrensday?', 'Waist of Golf?', 'GRIN Scythe', ""Daddy's ENGORGED Dictatorship"", 'Golf Thirstday?']",74,True,5300.0
Born Again,6026.880143830039,['Team Samsara'],34,True,6100.0
SchmoobledeeBread,6011.533907596372,"['Wet Bread', 'ALL CAPS']",31,True,6200.0
romance anime,6005.926742919893,"['Honey Beesports', 'Slugpups']",22,True,5300.0
夜空中最亮的星,6004.766767919347,"['Wet Bread', 'ALL CAPS']",28,True,6600.0
oblivionkc,6003.620563207577,['Dark Horse Storm'],24,True,6200.0
♫Harmony♬,6001.376723182258,"['Discovery', 'Slugpups', 'Slugcats', 'Pizzadog.JV', 'T12186', 'Dumpster Fire', 'Idiots', ""Elsa's Boiz <3 <3 <3""]",31,True,7100.0
Wilsonsticks,6000.1099605352,"['Jukes Angels', 'Jackson 5']",29,True,6200.0
Chilling,5997.948571358049,['Big Dingoz'],57,True,5300.0
despair,5990.45897841173,['SICKR'],21,True,6100.0
JuanSolo,5980.789031800877,['Savage Sabers'],42,True,6200.0
The tism (Patient Zero),5972.319204799587,"['Bubble Team', 'GRIN Rat Society', 'Big Farma', 'GRIN Smoke']",49,True,6700.0
roxyroro,5967.476747609509,"['SICKR', 'Slugcats']",79,True,5300.0
HelloRobotics,5964.61370217943,"['Golf Wrensday?', ""'Nanner Grippers"", ""Kitten's Kadets""]",37,True,6200.0
Clippy,5959.760373092633,"['Heroes of Golf?', 'Golf Tuesday?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",88,True,5500.0
Stanley,5944.525547966096,"['Comrades of Golf?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",52,True,5200.0
ezu,5938.735800111454,"['Golf Thirstday?', 'Apex Toe Hunters']",27,True,5400.0
4GG,5934.197722147572,['THE CROWNFALL FISHING CLUB'],23,True,6200.0
8======D~~~,5931.563664247118,"['Dually Truck Dumpster-Fire', 'THE CROWNFALL FISHING CLUB']",29,True,6100.0
Jacques De Gatineau,5913.322590077003,"['GRIN Scythe', 'GRIN Smoke']",36,True,5100.0
Ponquist,5895.738422489443,['GRIN Smoke'],21,True,7300.0
Chadenator,5891.114366763026,"['Nether Knights', 'Tactical Feeding', 'THE CROWNFALL FISHING CLUB']",58,True,7100.0
GodRamen,5891.114366763026,"['Nether Knights', 'Tactical Feeding', 'THE CROWNFALL FISHING CLUB']",58,True,7100.0
Ares ☯,5881.753134327721,"['Nether Knights', 'Slugpups', 'Tactical Feeding']",34,True,6100.0
2k,5879.902970279896,['Big Dingoz'],68,True,6200.0
KL1,5878.641595409338,"['Nether Knights', 'ALL CAPS', 'Savage Sabers']",51,True,6100.0
Dan Rather Did Nothing Wrong,5877.500263633091,"['Hobbit Hole', 'Hat of Midas']",23,True,6100.0
GraceJam,5864.128996758861,"['Waist of Golf?', ""Kitten's Kadets"", 'Apex Toe Hunters']",24,True,5200.0
idrinkyourmilkshake,5850.695598714912,['Disciples of Synderen'],83,True,6400.0
CHEESE BREAD,5844.546684979939,"['Veni Vidi Vici', 'Savage Sabers']",24,True,7200.0
Jenkins Enjoyer,5844.544633024226,"['Slugcats', 'GRIN Scythe']",65,True,6200.0
RuskDaddy,5844.492374314876,"['Slugcats', 'Disciples of Synderen']",53,True,6500.0
"WiseKiller, Evan",5844.4030084128435,"['Golf Tuesday?', 'Disciples of Synderen']",89,True,6100.0
Cloudz,5843.527274700883,['Disciples of Synderen'],87,True,5300.0
IITS.菜鸟,5842.19409969061,"['Hobbit Hole', 'Island in the Sun', 'Slugpups', 'dXo-Challenger', 'Reverse Smurfs', 'Big Dingoz', 'GRIN Smoke']",84,True,6200.0
ddıʞs,5840.11599077262,"['Island in the Sun', 'Repulsive Gaming', 'Savage Sabers', 'repulsive Gaming']",54,True,6200.0
Architeuthis,5829.583195737381,"['dXo-Warrior', 'Disciples of Synderen']",66,True,6300.0
Space Cowboy,5828.291343847352,"['dXo-Challenger', 'SICKR', 'Force Squad', 'Big Dingoz', 'dXo-Warrior', 'GRIN Fury', 'Savage Sabers']",49,True,5500.0
Apap$icle,5822.571326638214,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5500.0
Voidhunter,5822.045823765382,['Big Dingoz'],78,True,6100.0
Swag should be free,5820.518806900503,['Mary Todd Lincoln: Forever Young'],43,True,5500.0
Jester,5818.660615561049,['Mary Todd Lincoln: Forever Young'],56,True,5400.0
tyler your dad is here,5818.56208446315,['Mary Todd Lincoln: Forever Young'],41,True,5400.0
Ailerath,5817.90833658205,['Mary Todd Lincoln: Forever Young'],56,True,5300.0
JAB,5807.606753588686,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5400.0
Megasheepz,5806.52685621599,['Hat of Midas'],24,True,5500.0
Kinomoto Sakura,5798.248843990848,['Mary Todd Lincoln: Forever Young'],56,True,4100.0
Graphix,5783.982215144283,['Savage Sabers'],90,True,5400.0
Lonely Warrior,5783.329628399983,"['Island in the Sun', 'Slugpups', 'Nameless', '5 Guys 1 Cup', 'GRIN Scythe']",64,True,5500.0
tinypuddles,5780.078992282711,['Disciples of Synderen'],77,True,6100.0
Jdog,5779.200230931781,"[""John Wick's Dog""]",20,False,4683.333333333333
Prev0st,5769.984291590236,"[""John Wick's Dog"", 'Big Farma']",21,True,5400.0
Tyro,5759.239037515977,"['LoveLess', 'Nameless']",30,True,5200.0
龍場悟道,5751.416731128625,"['Reverse Smurfs', 'Big Dingoz', 'Disciples of Synderen', 'Savage Sabers']",41,True,6300.0
Finley,5746.774760545049,"['Hat of Midas', 'Big Farma']",40,True,6100.0
AwRoosTeR,5736.776364120203,"['Hat of Midas', 'Big Farma']",57,True,6100.0
TwoLostSouls,5705.561110307916,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Big Farma']",57,True,5300.0
Sefat1307,5692.178757424861,"[""John Wick's Dog""]",20,True,4500.0
HamCity,5688.715499275109,['GRIN Smoke'],22,True,5400.0
Rh1no,5671.383163261958,['I am > I was'],22,False,4271.428571428572
LeBrao Zedong,5662.885692418154,['Crime Time'],27,True,3600.0
Kitten,5653.34056625214,"['Golf Tuesday Reborn?', ""Kitten's Kadets"", 'Golf Tuesday?', 'Batchesters of Golf?']",55,True,4200.0
TrueLemon,5650.049152814852,['Team Samsara'],24,False,5366.666666666667
Clowner,5630.658573814887,"['Derailed Gaming', 'Hat of Midas']",33,True,6300.0
GAMbro,5617.576436155218,"['Island in the Sun', 'Petting Zoo Daddies']",36,True,6200.0
Lucky Day,5614.858240981677,"['Radiance invoker', 'GRIN Smoke']",57,True,5500.0
BillRot,5613.836067531091,"['Tactical Feeding', 'Savage Sabers', 'repulsive Gaming']",34,True,6500.0
IharaSan,5611.759649550907,"['Soulless', 'Radiance invoker', 'GRIN Smoke']",79,True,4700.0
ToAsT,5611.7276203556185,"['Nameless', 'GRIN Smoke']",31,True,5500.0
Bug Collector,5608.434064154632,['Big Farma'],23,True,5200.0
Havok,5584.518566434007,['5 Guys 1 Cup'],35,True,5500.0
VeX,5578.1982431764745,"['Teens Love Huge Clocks', 'Soulless', 'Brain Damage']",22,True,4100.0
AdmiraL Jiren,5565.892719160462,['Derailed Gaming'],41,True,5400.0
Road to Immortal,5562.296936809105,"['Radiance invoker', 'Veni Vidi Vici', 'Savage Sabers']",51,True,6200.0
Flameice,5556.337206103858,['Derailed Gaming'],53,True,5100.0
pomato,5555.139472568896,['Derailed Gaming'],53,True,6200.0
The Spanish Inquisition,5547.78653151396,['5 Guys 1 Cup'],39,True,5200.0
Leo Das,5546.584178846151,['Derailed Gaming'],46,True,4700.0
illusive,5539.599018454515,"['Honey Beesports', 'Dually Truck Dumpster-Fire', 'Dually Truck Diesel Drinkers']",29,True,5400.0
stormBREAKER,5536.181908697054,['Petting zoo retards'],27,True,5300.0
Kickass,5488.441576873822,['Derailed Gaming'],20,True,5300.0
Vitruvius,5470.2787236943495,"['Blink Squad', 'Slugcats', '5 Guys 1 Cup', 'Dually Truck Dumpster-Fire', 'Big Dingoz']",81,True,5100.0
nö,5467.953749789428,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5500.0
4knee,5460.3960015077955,['5 Guys 1 Cup'],39,True,4400.0
FarmAssist[Shadow_Merc],5451.875166728661,['Jackson 5'],31,True,4300.0
Soseph Jalin,5442.607387524584,"['Reverse Smurfs', 'Big Dingoz']",101,True,4300.0
Lower your expectations,5438.046917760582,"['Dark Horse Storm', 'Rodents and Hares Pest Control', 'Blink Squad', 'Asphalt Annihilators', 'Brain Damage']",75,True,6200.0
rag3psych0,5436.558702027928,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5200.0
Crimson,5432.306890314664,"['Hobbit Hole', 'Blink Squad', 'Dually Pubstars', 'Honey Beesports', 'Reverse Smurfs', 'Dually Truck Diesel Drinkers']",49,True,5300.0
B-Town,5415.417939713848,['Jackson 5'],21,True,5400.0
WackoSwami,5388.628232178557,"['Pepecopters', 'Reverse Smurfs']",86,True,5100.0
WackoDubbz,5382.075557261951,"['Pepecopters', 'Reverse Smurfs']",82,True,5100.0
TigOlBittiez,5379.494272844803,"['Pepecopters', 'Reverse Smurfs']",82,True,5300.0
Rampage,5375.35570612561,"['4 NOOBS 1 TROLLBUS', 'Reverse Smurfs']",27,True,5200.0
Tim The Enchanter,5334.668436714458,['Hobbit Hole'],41,True,5300.0
[ORCA] Ceotexas,5320.954101126162,['5 Guys 1 Cup'],28,True,4200.0
THE REAL IS BACK,5305.868454314544,"['Honey Beesports', 'Pizzadog Academy']",39,True,5300.0
rauke22,5285.9540967342955,"['Slugpups', 'Reverse Smurfs', 'Dually Truck Gas Gremlins', 'dXo-Explorer', 'GRIN Smoke']",58,True,4500.0
roian,5277.1908268037005,"['dXo-Warrior', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",67,True,5500.0
pac,5273.961686196124,"['Dually Truck Gas Gremlins', 'Island in the Sun', 'The Mittens']",40,True,4400.0
Arc,5256.816888364563,"['Hobbit Hole', 'Dually Truck Gas Gremlins']",21,True,5200.0
Toms Bad at Games,5256.027207920284,"['Petting Zoo Daddies', 'Petting zoo retards']",34,True,5500.0
AchillesLast,5249.180135767464,"['Dually Truck Chicken Cartel', 'Big Dingoz']",84,True,5100.0
Propaganda,5231.816101008374,"['Hobbit Hole', 'Blink Squad', 'Soulless', 'Porpin My Crank ']",46,True,5300.0
CHEFRICK,5214.092076527574,['5 Guys 1 Cup'],22,True,4200.0
SALT.DGr8Cornholio,5205.651174983086,['The Mittens'],85,True,5200.0
Huey Lewis,5202.9451834554475,['The Mittens'],79,True,5300.0
Mr. Fahrenheit,5200.172319482993,['The Mittens'],92,True,5300.0
Twystedweb,5198.162185908105,['The Mittens'],89,True,4300.0
auryce,5197.659404744328,['The Mittens'],92,True,5400.0
Ro914,5190.073533446083,"['Nether Knights', 'Tactical Feeding', 'LoveLess']",34,True,4100.0
Red X,5181.898729188487,"['Blink Squad', 'Dually Pubstars', 'Slugcats', 'Disciples of Synderen', 'Petting Zoo Daddies', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Vitamin Beesports']",87,True,4300.0
"Dr. Donkey Dick, DMD",5180.466505761775,"['Petting Zoo Daddies', 'Petting zoo retards']",32,True,4700.0
ididid,5155.500743971085,['Petting zoo retards'],46,True,6100.0
Nhaleet,5153.1184472638815,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Dually Pubstars']",38,True,5300.0
PzR | agpat07,5127.57624847053,['Petting zoo retards'],50,True,5200.0
WadeMasterGAME.TTV,5112.660095556129,"['Force Squad', 'Dually Truck Chicken Cartel', 'Big Dingoz', 'Pizzadog Academy', 'GRIN Rat Society']",41,True,5200.0
rZ | sidez,5102.29972192874,['Petting zoo retards'],50,True,5600.0
Zyle,5100.9056497919155,"['Dark Horse Storm', 'dXo-Challenger', 'Disinformation Campaign', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'GRIN Scythe']",69,True,5500.0
Qapla',5096.799620607282,"['Reverse Smurfs', 'dXo-Explorer', 'GRIN Fury', 'GRIN Prism']",34,True,5300.0
Wills,5083.6375017514965,"['Hobbit Hole', 'Crime Time', 'Island in the Sun', 'Blink Squad', 'Reverse Smurfs', 'Nameless', 'Force Squad', 'The Bathtub Club', 'Dually Truck Chicken Cartel', 'Vitamin Beesports', 'Grin.Nova']",100,True,5200.0
KeyserSöze,5082.593129903513,"['Hobbit Hole', 'Grin.Nova']",100,True,6200.0
ChickenPollo,5068.464832053134,"['Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Dually Truck Diesel Drinkers']",57,True,5300.0
Sandman,5065.561400357419,"['Pizzadog Academy', 'Slugpups', 'Disciples of Synderen']",50,True,6100.0
Beef Supreme,5060.079227872655,['Hobbit Hole'],83,True,5400.0
megamatt,5057.83939565989,"['Hobbit Hole', 'Blink Squad']",85,True,4200.0
Slavic Donut,5051.603349124743,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,5200.0
The Red Seal,5048.957506090773,"['Hobbit Hole', 'Blink Squad']",92,True,5300.0
Old Man,5044.4555502484445,"['Hobbit Hole', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'dXo-Explorer', '4 NOOBS 1 TROLLBUS', 'Prius PickUps', 'Soulless']",72,True,4600.0
Tavanushi,5040.796273002568,"['Slugpups', 'Pizzadog Academy']",33,True,4200.0
shiv_cs,5026.241271220133,"['Petting Zoo Daddies', 'Reverse Smurfs']",35,True,5500.0
Backyardsluts9,5018.774061397483,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,4100.0
Gund@m,5017.7773011532245,['dXo-Explorer'],20,True,5200.0
Biggie,4990.968398842822,"['LoveLess', 'The Bathtub Club', 'Quasar Dreams', 'Grin.Nova', 'Soulless', '4 NOOBS 1 TROLLBUS', 'GRIN Smoke']",83,True,5400.0
rZ | mercy,4988.428408753149,['Petting Zoo Daddies'],22,True,5200.0
arc warden with boobs,4980.292829525826,"['Asphalt Annihilators', 'Slugcats', 'The Mittens', 'Dually Pubstars']",47,True,5200.0
Plibt,4979.224196221678,"['Asphalt Annihilators', 'Dually Truck Diesel Drinkers', 'Dually Pubstars']",59,True,4500.0
purplemudkip,4962.133904549457,"['Comrades of Golf?', 'Golf Tuesday Reborn?', 'Soulless']",45,True,5400.0
Dacite,4955.479668374991,['The Three Meepo Problem'],29,True,5400.0
Little Debbie Xmas Tree Cake,4954.7058435584895,"['Grin.Nova', 'Good Time Squad', 'Blink Squad', 'Disinformation Campaign']",82,True,5300.0
Hangende Harry,4954.518069517729,['Hobbit Hole'],21,True,4300.0
Tyrannosaurus.Hex,4953.321992448636,"['Asphalt Annihilators', 'Dually Pubstars', 'Blink Squad', 'Killer Beesports']",66,True,5100.0
Darkk,4948.043322492487,"['Team Blunder', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",49,True,3600.0
~Sauce🛳,4939.651051478468,"['Quasar Dreams', 'Grin.Nova']",73,True,4200.0
✪︎_DArK AcE ™,4938.889661001652,"['Slugpups', 'The Mittens', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",78,True,4300.0
.:;..luhhhhhiihhhhh,4938.455292299054,"['Quasar Dreams', 'Grin.Nova']",65,True,5100.0
Jezzer,4938.060658793704,"['Slugpups', 'Reverse Smurfs', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova']",78,True,4100.0
Bad Das,4934.566118309775,['Derailed Gaming'],28,True,4300.0
RedFaction,4933.435975997294,['The Three Meepo Problem'],31,True,4300.0
Foxx,4919.049622462944,"['LoveLess', 'Nether Knights', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",36,True,4200.0
Betabits,4916.5994389132165,"['Slugpups', 'dXo-Explorer', 'Pot of Vainglory']",42,True,4200.0
JinxHUN,4913.2494302551995,['Disinformation Campaign'],30,True,5200.0
Who Got Smoke,4895.957008591118,"['Quasar Dreams', 'Grin.Nova']",26,True,3500.0
aTruckgril Beverly ✿,4892.4321844539845,"['ALL CAPS', 'The Three Meepo Problem']",33,True,4300.0
t.tv/SlashBDS,4870.816341634612,"['Asphalt Annihilators', 'Quasar Dreams']",32,True,3500.0
the URBAN_Goose,4869.968417857214,"['Golf Tuesday Reborn?', 'Golf Tuesday?', 'Batchesters of Golf?']",37,True,5100.0
G.U.N.D.A.M,4864.604325267006,"['Slugpups', 'Dually Truck Chicken Cartel', 'dXo-Explorer', 'Prius PickUps', 'The Three Meepo Problem']",64,True,5100.0
Ali Bot,4854.6490001395505,"['Dark Horse Storm', '4 NOOBS 1 TROLLBUS', 'Disinformation Campaign']",25,True,5300.0
†LuminousNite†,4838.3271693319675,"['4 NOOBS 1 TROLLBUS', 'dXo-Challenger', ""Epstein's Islanders"", 'Team BSJ']",27,True,5500.0
rZ | oXy,4837.859370849866,"['Petting Zoo Daddies', 'Petting zoo retards']",20,True,4400.0
WOOD SYRUP,4812.949033956959,['GENSYS '],23,True,5500.0
jphuffman55,4797.024893253633,['The Three Meepo Problem'],33,True,3100.0
TARS,4750.821116230605,['Disciples of Synderen'],34,True,3300.0
Rada,4724.098470514247,"['Pizzadog Academy', 'Disinformation Campaign']",37,True,4600.0
normalin,4710.651139963698,"['Prius PickUps', 'Slugpups', 'dXo-Challenger', 'Pot of Vainglory']",72,True,4500.0
Syndicate,4701.681541954754,['GENSYS '],38,True,5300.0
Noy,4683.047604662331,['GENSYS '],38,True,4200.0
Snapped,4677.989698389464,['Lemon Snow Cones'],77,True,5000.0
No_Hezi,4631.4987746383995,['GENSYS '],38,False,3377.777777777778
PhantomJellybean,4603.621210983993,"['Golf Wrensday?', 'Golf Tuesday Reborn?', 'Golf Tuesday?']",39,True,3500.0
Dark,4598.155974963039,"['Slugpups', 'Good Time Squad', 'Blink Squad']",69,True,4300.0
TwelveSeven,4595.632197788381,"['Reverse Smurfs', 'Ancient Assault Squad', 'Blink Squad', 'Dually Pubstars']",46,True,3400.0
GayedMaster,4591.165816165758,"[""Epstein's Islanders"", 'Team BSJ', 'Disinformation Campaign']",40,True,5100.0
